@relation exp01-turned-cumulative

@attribute h_seqNum numeric
@attribute h_stamp numeric
@attribute user_id numeric
@attribute head_confidence numeric
@attribute head_pos_x numeric
@attribute head_pos_y numeric
@attribute head_pos_z numeric
@attribute head_orient_x numeric
@attribute head_orient_y numeric
@attribute head_orient_z numeric
@attribute head_orient_w numeric
@attribute neck_confidence numeric
@attribute neck_pos_x numeric
@attribute neck_pos_y numeric
@attribute neck_pos_z numeric
@attribute neck_orient_x numeric
@attribute neck_orient_y numeric
@attribute neck_orient_z numeric
@attribute neck_orient_w numeric
@attribute torso_confidence numeric
@attribute torso_pos_x numeric
@attribute torso_pos_y numeric
@attribute torso_pos_z numeric
@attribute torso_orient_x numeric
@attribute torso_orient_y numeric
@attribute torso_orient_z numeric
@attribute torso_orient_w numeric
@attribute left_shoulder_confidence numeric
@attribute left_shoulder_pos_x numeric
@attribute left_shoulder_pos_y numeric
@attribute left_shoulder_pos_z numeric
@attribute left_shoulder_orient_x numeric
@attribute left_shoulder_orient_y numeric
@attribute left_shoulder_orient_z numeric
@attribute left_shoulder_orient_w numeric
@attribute left_elbow_confidence numeric
@attribute left_elbow_pos_x numeric
@attribute left_elbow_pos_y numeric
@attribute left_elbow_pos_z numeric
@attribute left_elbow_orient_x numeric
@attribute left_elbow_orient_y numeric
@attribute left_elbow_orient_z numeric
@attribute left_elbow_orient_w numeric
@attribute left_hand_confidence numeric
@attribute left_hand_pos_x numeric
@attribute left_hand_pos_y numeric
@attribute left_hand_pos_z numeric
@attribute left_hand_orient_x numeric
@attribute left_hand_orient_y numeric
@attribute left_hand_orient_z numeric
@attribute left_hand_orient_w numeric
@attribute right_shoulder_confidence numeric
@attribute right_shoulder_pos_x numeric
@attribute right_shoulder_pos_y numeric
@attribute right_shoulder_pos_z numeric
@attribute right_shoulder_orient_x numeric
@attribute right_shoulder_orient_y numeric
@attribute right_shoulder_orient_z numeric
@attribute right_shoulder_orient_w numeric
@attribute right_elbow_confidence numeric
@attribute right_elbow_pos_x numeric
@attribute right_elbow_pos_y numeric
@attribute right_elbow_pos_z numeric
@attribute right_elbow_orient_x numeric
@attribute right_elbow_orient_y numeric
@attribute right_elbow_orient_z numeric
@attribute right_elbow_orient_w numeric
@attribute right_hand_confidence numeric
@attribute right_hand_pos_x numeric
@attribute right_hand_pos_y numeric
@attribute right_hand_pos_z numeric
@attribute right_hand_orient_x numeric
@attribute right_hand_orient_y numeric
@attribute right_hand_orient_z numeric
@attribute right_hand_orient_w numeric
@attribute left_hip_confidence numeric
@attribute left_hip_pos_x numeric
@attribute left_hip_pos_y numeric
@attribute left_hip_pos_z numeric
@attribute left_hip_orient_x numeric
@attribute left_hip_orient_y numeric
@attribute left_hip_orient_z numeric
@attribute left_hip_orient_w numeric
@attribute left_knee_confidence numeric
@attribute left_knee_pos_x numeric
@attribute left_knee_pos_y numeric
@attribute left_knee_pos_z numeric
@attribute left_knee_orient_x numeric
@attribute left_knee_orient_y numeric
@attribute left_knee_orient_z numeric
@attribute left_knee_orient_w numeric
@attribute left_foot_confidence numeric
@attribute left_foot_pos_x numeric
@attribute left_foot_pos_y numeric
@attribute left_foot_pos_z numeric
@attribute left_foot_orient_x numeric
@attribute left_foot_orient_y numeric
@attribute left_foot_orient_z numeric
@attribute left_foot_orient_w numeric
@attribute right_hip_confidence numeric
@attribute right_hip_pos_x numeric
@attribute right_hip_pos_y numeric
@attribute right_hip_pos_z numeric
@attribute right_hip_orient_x numeric
@attribute right_hip_orient_y numeric
@attribute right_hip_orient_z numeric
@attribute right_hip_orient_w numeric
@attribute right_knee_confidence numeric
@attribute right_knee_pos_x numeric
@attribute right_knee_pos_y numeric
@attribute right_knee_pos_z numeric
@attribute right_knee_orient_x numeric
@attribute right_knee_orient_y numeric
@attribute right_knee_orient_z numeric
@attribute right_knee_orient_w numeric
@attribute right_foot_confidence numeric
@attribute right_foot_pos_x numeric
@attribute right_foot_pos_y numeric
@attribute right_foot_pos_z numeric
@attribute right_foot_orient_x numeric
@attribute right_foot_orient_y numeric
@attribute right_foot_orient_z numeric
@attribute right_foot_orient_w numeric
@attribute pose {STAND_TURNED_LEFT,STAND_TURNED_FORWARD,STAND_TURNED_RIGHT}
@data
0,1328096078.627099,3,0,-3.124856,0.639481,-0.517156,-0.000524,0.000547,0.000625,1,1,-3.124588,0.425084,-0.516931,-0.000524,0.000547,0.000625,1,1,0.108511,-0.336126,3.154072,0.022382,0.769777,0.093029,0.6311,1,-3.282032,0.425097,-0.51682,-0.067633,0.099804,0.516144,0.847974,0,-3.387031,0.222771,-0.460694,0.411093,-0.681104,0.319346,0.514896,0,-3.351083,0.285826,-0.72367,-0.022829,-0.769486,-0.092585,0.631505,1,-2.967145,0.425071,-0.517043,-0.223272,0.050314,-0.672563,0.70376,0,-2.943673,0.173049,-0.457357,0.039694,0.305582,-0.707542,0.635947,0,-3.003498,-0.105613,-0.598919,-0.022829,-0.769486,-0.092585,0.631505,1,-3.228177,-0.022077,-0.516225,0.020471,-0.785498,0.091768,0.61168,0,-3.163617,-0.461193,-0.462974,0.020471,-0.785498,0.091768,0.61168,0,-3.101539,-0.88342,-0.411772,-0.022829,-0.769486,-0.092585,0.631505,1,-3.015914,-0.021951,-0.524749,-0.033774,0.399398,0.031337,0.915619,1,-2.978212,-0.466947,-0.508296,0.083075,0.402088,-0.046814,0.910622,0,-3.043606,-0.889163,-0.557172,-0.022829,-0.769486,-0.092585,0.631505,STAND_TURNED_LEFT
0,1328096078.761642,3,0,-3.126109,0.635405,-0.491188,0.000103,0.000203,0.000947,1,1,-3.125703,0.420945,-0.491232,0.000103,0.000203,0.000947,1,1,0.105013,-0.335914,3.15092,0.026619,0.766996,0.088819,0.634918,1,-3.283146,0.420907,-0.491229,-0.067325,0.099197,0.516316,0.847965,0,-3.388119,0.218482,-0.435414,0.411397,-0.681403,0.319167,0.514368,0,-3.352011,0.281859,-0.698291,-0.026537,-0.76687,-0.088735,0.635085,1,-2.968259,0.420983,-0.491235,-0.222633,0.050434,-0.672497,0.704016,0,-2.944748,0.168898,-0.431832,0.040264,0.305789,-0.707245,0.636142,0,-3.004386,-0.109616,-0.573764,-0.026537,-0.76687,-0.088735,0.635085,1,-3.229139,-0.026266,-0.491129,0.079116,-0.778545,0.114731,0.611918,1,-3.112245,-0.452487,-0.454846,0.079116,-0.778545,0.114731,0.611918,1,-2.999846,-0.862315,-0.419958,-0.026537,-0.76687,-0.088735,0.635085,1,-3.026749,-0.026137,-0.486927,-0.028593,0.399406,0.041122,0.915405,1,-2.9829,-0.470763,-0.478214,0.078294,0.404788,-0.04948,0.909708,0,-3.048871,-0.893422,-0.522246,-0.026537,-0.76687,-0.088735,0.635085,STAND_TURNED_LEFT
0,1328096078.874218,3,0,-3.131167,0.594873,-0.451413,0.000178,-0.001235,0.001073,0.999999,1,-3.130707,0.380378,-0.451489,0.000178,-0.001235,0.001073,0.999999,1,0.101611,-0.342887,3.146973,0.023253,0.7618,0.085383,0.64174,1,-3.28815,0.380306,-0.451938,-0.068106,0.097988,0.516306,0.84805,0,-3.393239,0.177862,-0.396412,0.410993,-0.682088,0.319836,0.513367,0,-3.356389,0.24123,-0.659188,-0.022987,-0.7626,-0.085238,0.640818,1,-2.973264,0.380449,-0.451039,-0.221695,0.049376,-0.672742,0.704153,0,-2.94987,0.128373,-0.391551,0.041227,0.304855,-0.707129,0.636658,0,-3.00904,-0.150163,-0.533636,-0.022987,-0.7626,-0.085238,0.640818,1,-3.234042,-0.066872,-0.451675,0.10819,-0.774622,0.126132,0.610202,0,-3.091027,-0.487083,-0.423488,0.10819,-0.774622,0.126132,0.610202,0,-2.953512,-0.891133,-0.396385,-0.022987,-0.7626,-0.085238,0.640818,1,-3.028823,-0.058417,-0.449538,-0.040838,0.397477,0.042757,0.915705,1,-2.979316,-0.502226,-0.431303,0.075429,0.402401,-0.045873,0.911197,0,-3.041372,-0.925559,-0.47454,-0.022987,-0.7626,-0.085238,0.640818,STAND_TURNED_LEFT
0,1328096078.999643,3,0,-3.111274,0.564412,-0.591213,0.000005,-0.000383,0.000675,1,1,-3.110984,0.349894,-0.591215,0.000005,-0.000383,0.000675,1,1,0.107839,-0.346529,3.148756,0.018072,0.777176,0.082539,0.623585,1,-3.268428,0.349943,-0.591396,-0.067555,0.098692,0.516048,0.848169,0,-3.373578,0.147569,-0.535727,0.411049,-0.681835,0.31923,0.514035,0,-3.337127,0.210954,-0.798554,-0.01812,-0.777407,-0.082682,0.623276,1,-2.953541,0.349845,-0.591035,-0.222188,0.050118,-0.672818,0.703872,0,-2.930238,0.09774,-0.53163,0.040796,0.305442,-0.707381,0.636124,0,-2.989863,-0.180725,-0.673661,-0.01812,-0.777407,-0.082682,0.623276,1,-3.214561,-0.097289,-0.591243,0.075333,-0.779088,0.126604,0.609359,1,-3.093624,-0.523117,-0.544297,0.075333,-0.779088,0.126604,0.609359,1,-2.977339,-0.932567,-0.499157,-0.01812,-0.777407,-0.082682,0.623276,1,-3.002823,-0.092591,-0.59116,-0.04431,0.398072,0.043117,0.915268,1,-2.951764,-0.536257,-0.570243,0.07524,0.402363,-0.038776,0.911559,0,-3.008203,-0.960131,-0.615813,-0.01812,-0.777407,-0.082682,0.623276,STAND_TURNED_LEFT
0,1328096079.133636,3,0,-3.09498,0.608741,-0.680847,0.000258,-0.000201,0.000801,1,1,-3.094636,0.394229,-0.680958,0.000258,-0.000201,0.000801,1,1,0.113742,-0.342401,3.153085,0.020034,0.786484,0.088346,0.610931,1,-3.25208,0.394266,-0.681082,-0.067495,0.098862,0.516086,0.848131,0,-3.357195,0.191889,-0.62536,0.411113,-0.681716,0.319197,0.514162,0,-3.320844,0.255259,-0.888205,-0.020092,-0.786603,-0.088436,0.610763,1,-2.937193,0.394191,-0.680834,-0.222337,0.050215,-0.672755,0.703879,0,-2.913851,0.142092,-0.62142,0.040634,0.305534,-0.707377,0.636094,0,-2.973508,-0.136388,-0.76341,-0.020092,-0.786603,-0.088436,0.610763,1,-3.198176,-0.05295,-0.680975,0.059242,-0.78114,0.125967,0.608641,0,-3.088481,-0.481776,-0.625353,0.059242,-0.78114,0.125967,0.608641,0,-2.983005,-0.894108,-0.57187,-0.020092,-0.786603,-0.088436,0.610763,1,-2.989726,-0.058548,-0.683828,-0.039462,0.39856,0.045142,0.91518,1,-2.938719,-0.502435,-0.667623,0.081004,0.40356,-0.04078,0.910447,0,-2.998767,-0.925398,-0.716898,-0.020092,-0.786603,-0.088436,0.610763,STAND_TURNED_LEFT
0,1328096079.27025,3,0,-3.083634,0.64195,-0.731416,0.000263,0.000224,0.000971,0.999999,1,-3.083217,0.427429,-0.73153,0.000263,0.000224,0.000971,0.999999,1,0.117102,-0.341091,3.155131,0.022663,0.79183,0.092407,0.603285,1,-3.240661,0.427411,-0.73152,-0.067328,0.099231,0.516261,0.847995,0,-3.345657,0.225001,-0.675692,0.411348,-0.681412,0.319142,0.514412,0,-3.309552,0.288362,-0.938573,-0.022645,-0.791698,-0.092347,0.603467,1,-2.925773,0.427447,-0.731539,-0.22266,0.050447,-0.672538,0.703967,0,-2.902292,0.175361,-0.672125,0.040254,0.305782,-0.707294,0.636091,0,-2.961971,-0.103152,-0.814041,-0.022645,-0.791698,-0.092347,0.603467,1,-3.186642,-0.019793,-0.731432,0.051351,-0.781891,0.125448,0.6085,0,-3.082581,-0.450044,-0.671722,0.051351,-0.781891,0.125448,0.6085,0,-2.982523,-0.863748,-0.614308,-0.022645,-0.791698,-0.092347,0.603467,1,-2.980082,-0.022202,-0.732953,-0.036372,0.399218,0.050818,0.914724,1,-2.925535,-0.46578,-0.721344,0.084692,0.405807,-0.043221,0.908999,0,-2.988885,-0.88804,-0.772472,-0.022645,-0.791698,-0.092347,0.603467,STAND_TURNED_LEFT
0,1328096079.481491,3,0,-3.102446,0.618733,-0.646551,0.000242,-0.000346,0.00079,1,1,-3.102107,0.404201,-0.646654,0.000242,-0.000346,0.00079,1,1,0.111605,-0.337077,3.154408,0.021445,0.782822,0.088383,0.615563,1,-3.25955,0.404245,-0.646823,-0.067674,0.098805,0.516046,0.848147,0,-3.36469,0.201886,-0.591081,0.410988,-0.681759,0.319331,0.514122,0,-3.328261,0.265189,-0.853931,-0.021584,-0.783041,-0.088392,0.615278,1,-2.944663,0.404156,-0.646485,-0.222327,0.050034,-0.672808,0.703844,0,-2.921349,0.152071,-0.587001,0.040663,0.305353,-0.707422,0.636129,0,-2.980977,-0.126442,-0.728939,-0.021584,-0.783041,-0.088392,0.615278,1,-3.205697,-0.042982,-0.646616,0.047071,-0.782747,0.124804,0.607878,0,-3.104968,-0.473931,-0.584882,0.047071,-0.782747,0.124804,0.607878,0,-3.008112,-0.888304,-0.525523,-0.021584,-0.783041,-0.088392,0.615278,1,-3.00017,-0.046387,-0.644313,-0.040112,0.39854,0.05558,0.914586,1,-2.940414,-0.489334,-0.631314,0.080474,0.406057,-0.04246,0.909307,0,-3.001725,-0.91225,-0.679422,-0.021584,-0.783041,-0.088392,0.615278,STAND_TURNED_LEFT
0,1328096079.6021,3,0,-3.08079,0.644319,-0.728211,0.000422,0.000405,0.000972,0.999999,1,-3.080373,0.429806,-0.728392,0.000422,0.000405,0.000972,0.999999,1,0.114788,-0.337294,3.152217,0.027159,0.791783,0.088721,0.603714,1,-3.237816,0.429745,-0.728325,-0.067216,0.099356,0.516393,0.847908,0,-3.342737,0.227303,-0.672474,0.411518,-0.681274,0.319112,0.514477,0,-3.306744,0.290693,-0.935364,-0.027025,-0.791542,-0.088603,0.604053,1,-2.922929,0.429867,-0.728459,-0.222763,0.050569,-0.672399,0.704059,0,-2.899357,0.177784,-0.669072,0.040108,0.30593,-0.707202,0.636131,0,-2.959012,-0.100735,-0.810988,-0.027025,-0.791542,-0.088603,0.604053,1,-3.183696,-0.017452,-0.728325,0.092872,-0.775741,0.131537,0.610163,1,-3.04839,-0.438616,-0.688017,0.092872,-0.775741,0.131537,0.610163,1,-2.918289,-0.84358,-0.64926,-0.027025,-0.791542,-0.088603,0.604053,1,-2.981178,-0.017687,-0.727231,-0.045836,0.398596,0.043188,0.914962,1,-2.929499,-0.461306,-0.70512,0.079885,0.403334,-0.046896,0.910352,0,-2.993929,-0.883962,-0.751399,-0.027025,-0.791542,-0.088603,0.604053,STAND_TURNED_LEFT
0,1328096079.757424,3,0,-3.104263,0.595801,-0.638286,0.000508,-0.000342,0.001633,0.999998,1,-3.103562,0.381311,-0.638504,0.000508,-0.000342,0.001633,0.999998,1,0.111143,-0.334522,3.152818,0.02193,0.782279,0.084098,0.616836,1,-3.261006,0.381047,-0.638672,-0.067693,0.098696,0.516885,0.847648,0,-3.365749,0.178473,-0.582965,0.411701,-0.681383,0.319772,0.513775,0,-3.329445,0.241894,-0.845805,-0.02125,-0.78251,-0.083573,0.616638,1,-2.946119,0.381574,-0.638336,-0.222315,0.049878,-0.672114,0.704521,0,-2.922311,0.129525,-0.578897,0.040419,0.305457,-0.706773,0.636816,0,-2.981395,-0.149079,-0.720884,-0.02125,-0.78251,-0.083573,0.616638,1,-3.20629,-0.066066,-0.63859,0.115614,-0.772178,0.136937,0.609609,0,-3.052342,-0.48302,-0.607167,0.115614,-0.772178,0.136937,0.609609,0,-2.904314,-0.883936,-0.576954,-0.02125,-0.78251,-0.083573,0.616638,1,-2.997321,-0.067141,-0.638656,-0.052469,0.397682,0.051302,0.914584,1,-2.936696,-0.5095,-0.613986,0.075706,0.403609,-0.041288,0.910859,0,-2.995321,-0.933141,-0.658961,-0.02125,-0.78251,-0.083573,0.616638,STAND_TURNED_LEFT
0,1328096079.875347,3,0,-3.100049,0.521764,-0.660431,0.000826,0.001073,0.000932,0.999999,1,-3.099649,0.307368,-0.660785,0.000826,0.001073,0.000932,0.999999,1,0.11115,-0.335166,3.151043,0.011772,0.785658,0.076258,0.61383,1,-3.257093,0.307336,-0.660508,-0.066347,0.099616,0.516419,0.84793,0,-3.361976,0.104845,-0.604762,0.41198,-0.681161,0.318376,0.514712,0,-3.326323,0.168548,-0.867622,-0.011385,-0.784953,-0.076669,0.614688,1,-2.942206,0.3074,-0.661063,-0.22278,0.051468,-0.672285,0.704097,0,-2.918601,0.05524,-0.602013,0.040049,0.30678,-0.707103,0.635836,0,-2.978498,-0.223095,-0.744187,-0.011385,-0.784953,-0.076669,0.614688,1,-3.203046,-0.139804,-0.661076,0.04719,-0.78251,0.087361,0.614671,1,-3.123641,-0.569262,-0.626594,0.04719,-0.78251,0.087361,0.614671,1,-3.04729,-0.982202,-0.593438,-0.011385,-0.784953,-0.076669,0.614688,1,-2.99288,-0.136254,-0.660765,-0.056989,0.398882,0.062073,0.913122,1,-2.921853,-0.577109,-0.636367,0.071627,0.406203,-0.029621,0.91049,0,-2.970072,-1.001978,-0.682108,-0.011385,-0.784953,-0.076669,0.614688,STAND_TURNED_LEFT
